order_id,customer_id,amount
2,C2385,6166
3,C3915,2490
1,C3025,4904
2,C1101,1646
3,C3668,1502
1,C4504,5862
2,C0608,9525
3,C4016,6830
1,C3127,7236
2,C1677,5279
3,C0520,4687
1,C2027,3447
2,C0231,4410
3,C0273,3575
1,C4096,2076
2,C1704,7132
3,C0840,2535
1,C0193,3443
2,C1732,2387
3,C4838,5241
1,C4055,5384
2,C4328,6502
3,C1657,5839
1,C0223,142
2,C4549,2821
3,C1737,9162
1,C1765,8400
2,C3879,1736
3,C0689,4965
1,C1614,8720
2,C1943,1308
3,C4417,1885
1,C2088,5970
2,C3081,6684
3,C4741,8902
1,C1942,4522
2,C1728,8836
3,C0399,684
1,C3334,855
2,C4461,2263
3,C2838,7519
1,C1821,1108
2,C2053,2427
3,C3984,3762
1,C3774,289
2,C2544,4196
3,C1659,5451
1,C1520,1033
2,C3861,8906
3,C0980,9281
1,C3481,6337
2,C4378,7796
3,C0781,9830
1,C4906,3679
2,C4643,3914
3,C1540,5512
1,C1556,706
2,C4957,6072
3,C3037,9527
1,C3406,6307
2,C0994,9347
3,C2831,283
1,C0959,7753
2,C3127,4465
3,C3428,5550
1,C4484,426
2,C4812,3685
3,C1798,5756
1,C2494,8288
2,C0895,4097
3,C1599,4038
1,C4713,2994
2,C1165,6122
3,C3940,4467
1,C2271,4592
2,C3087,9946
3,C4743,4568
1,C0836,9207
2,C3358,3662
3,C1108,1171
1,C1285,8274
2,C3611,3334
3,C2634,8244
1,C3965,2084
2,C4119,2963
3,C1182,8778
1,C3555,9384
2,C0076,5243
3,C0194,7750
1,C2055,9861
2,C1398,5674
3,C0344,8260
1,C2466,8052
2,C2025,675
3,C2452,9058
1,C3811,5191
2,C3715,2064
3,C1252,7184
1,C1081,986
2,C1547,669
3,C3039,9132
1,C4032,6445
2,C4402,7634
3,C4683,9305
1,C2398,2980
2,C1803,4308
3,C3580,9307
1,C0647,3568
2,C0091,8987
3,C3419,2563
1,C2237,202
2,C4276,6067
3,C2148,6828
1,C2745,4889
2,C2733,2588
3,C1737,9037
1,C1527,2797
2,C3529,8559
3,C1509,6115
1,C0566,9270
2,C4422,5293
3,C4623,1502
1,C1640,1189
2,C1397,9521
3,C4253,3880
1,C0122,4845
2,C3651,2822
3,C3552,9326
1,C2820,4366
2,C0397,4074
3,C3439,61
1,C0116,7920
2,C0811,6080
3,C2466,8179
1,C1025,9519
2,C4731,9046
3,C4188,2906
1,C2094,8625
2,C1695,8179
3,C3189,7665
1,C4823,829
2,C3326,5351
3,C3838,4337
1,C0524,5441
2,C0702,8048
3,C4730,8071
1,C2528,7267
2,C1262,4620
3,C4142,7436
1,C3463,8561
2,C1134,9966
3,C4725,7246
1,C2331,6448
2,C0974,4035
3,C1638,1528
1,C4842,5920
2,C0728,361
3,C4542,6291
1,C1855,5998
2,C2793,7847
3,C4481,3764
1,C4555,8833
2,C2157,4396
3,C1495,8812
1,C0641,4748
2,C4511,8805
3,C2657,249
1,C4673,1170
2,C0390,4299
3,C1999,6526
1,C3455,942
2,C0347,1942
3,C1165,4786
1,C0031,5470
2,C2790,2393
3,C4876,7485
1,C0342,7975
2,C4399,3368
3,C4808,6681
1,C3597,7614
2,C2946,306
3,C0711,8488
1,C2334,2903
2,C1039,1484
3,C0723,2624
1,C4950,1045
2,C0712,3654
3,C2388,4955
1,C0825,2784
2,C4980,1736
3,C3527,3943
1,C0772,4091
2,C0936,4121
3,C1038,4547
1,C1707,6156
2,C4923,9070
3,C1926,8889
1,C2160,1800
2,C4257,6492
3,C0409,8007
1,C4163,164
2,C2713,4842
3,C1542,9938
1,C4177,1293
2,C1561,9303
3,C4015,2732
1,C4424,7572
2,C2207,7978
3,C4036,7994
1,C1229,374
2,C3210,6667
3,C4095,5194
1,C4988,7943
2,C3229,8349
3,C4121,5417
1,C3675,8949
2,C0987,6628
3,C2807,9782
1,C1545,3941
2,C2872,7048
3,C1131,3483
1,C4760,2220
2,C0235,1758
3,C0509,6397
1,C3480,5617
2,C4305,297
3,C4525,9509
1,C3587,6493
2,C4038,3085
3,C3463,656
1,C4316,4948
2,C1676,1620
3,C0462,458
1,C2977,6554
2,C4308,2913
3,C1664,3156
1,C3526,883
2,C4809,310
3,C4382,7313
1,C1177,98
2,C3355,5855
3,C0255,7420
1,C4266,8969
2,C2531,7448
3,C3062,7882
1,C0485,7315
2,C3691,4409
3,C0352,1293
1,C0019,4720
2,C4533,8632
3,C2041,7456
1,C0832,1806
2,C4694,509
3,C2810,613
1,C3214,3476
2,C2076,6793
3,C3256,2622
1,C4292,3471
2,C2525,3059
3,C0661,5012
1,C0703,7750
2,C2781,7262
3,C0294,6229
1,C4146,9394
2,C4244,4121
3,C4523,2792
1,C4420,4079
2,C4764,856
3,C1845,8294
1,C3678,4940
2,C0627,8881
3,C2130,4720
1,C0549,8781
2,C2326,9285
3,C1428,2964
1,C4156,9141
2,C3272,184
3,C2504,8644
1,C4712,6081
2,C2911,7495
3,C0644,1106
1,C2774,6548
2,C1339,4225
3,C3970,9481
1,C1550,9681
2,C2433,268
3,C3759,4987
1,C0232,85
2,C2796,927
3,C3110,1668
1,C3151,4300
2,C2968,1303
3,C3582,1610
1,C3179,8074
2,C3939,269
3,C3378,2123
1,C4929,7158
2,C0236,9667
3,C2929,3
1,C3939,5618
2,C2359,6308
3,C1825,8893
1,C2886,1915
2,C3377,7940
3,C1645,5438
1,C3945,5258
2,C0172,2157
3,C4388,3801
1,C3503,6983
2,C0028,891
3,C3580,2877
1,C1295,9375
2,C4759,5118
3,C1382,3208
1,C2369,2299
2,C0644,6915
3,C0435,6519
1,C4329,346
2,C2031,391
3,C4157,5919
1,C2474,1924
2,C0730,3047
3,C4564,3092
1,C4494,2578
2,C4580,4040
3,C1637,5298
1,C1757,1643
2,C3439,6685
3,C3968,6663
1,C1607,9269
2,C4951,8992
3,C0969,826
1,C1087,5296
2,C1532,9359
3,C0227,3389
1,C4437,5613
2,C2727,2423
3,C2649,7614
1,C2046,4572
2,C3678,8932
3,C3397,4533
1,C1499,1048
2,C4257,2892
3,C2949,3338
1,C4968,8192
2,C0341,2168
3,C1690,5738
1,C2191,8222
2,C0198,6852
3,C3302,4127
1,C0066,5165
2,C4896,3472
3,C2903,771
1,C4373,2161
2,C3868,4336
3,C2001,855
1,C1390,1437
2,C1887,8385
3,C3333,4943
1,C0400,1119
2,C0480,3610
3,C3313,3991
1,C4721,3706
2,C0631,3062
3,C2025,8484
1,C4516,1133
2,C0471,9054
3,C4969,4035
1,C0427,7824
2,C4204,1058
3,C4762,6606
1,C4767,7759
2,C0044,7472
3,C1772,3592
1,C3953,1084
2,C3369,8380
3,C1925,1384
1,C3666,9349
2,C4315,2558
3,C2560,5942
1,C0885,6496
2,C0373,5993
3,C4434,3656
1,C1468,5724
2,C4818,6083
3,C2021,8339
1,C3146,4276
2,C1094,6462
3,C0678,1186
1,C3879,741
2,C2425,7346
3,C1035,9699
1,C4725,3046
2,C4942,3435
3,C0438,7054
1,C2762,8068
2,C3040,5718
3,C4756,8930
1,C3590,3266
2,C4217,5293
3,C0216,6066
1,C0405,2322
2,C4117,7904
3,C4253,1279
1,C0292,7876
2,C2595,3304
3,C0851,9189
1,C2251,9435
2,C2448,5051
3,C3529,4425
1,C1090,8476
2,C4332,3171
3,C3557,9990
1,C2103,3755
2,C4795,7631
3,C1595,4300
1,C2564,2451
2,C3672,5140
3,C2325,5545
1,C3538,7106
2,C3667,3080
3,C0184,9602
1,C3001,7777
2,C1623,3722
3,C1429,6626
1,C3303,8628
2,C0302,1852
3,C4206,3743
1,C0033,2398
2,C4802,2135
3,C3891,7062
1,C2533,1465
2,C3905,9179
3,C1278,6649
1,C2303,3176
2,C3476,3505
3,C2349,7813
1,C3684,2614
2,C1508,4184
3,C3331,6084
1,C0034,6110
2,C0733,1042
3,C2291,2612
1,C2467,3704
2,C0177,4567
3,C1990,8206
1,C4979,8641
2,C0992,3375
3,C1737,952
1,C0653,1223
2,C2555,8562
3,C2744,2970
1,C4495,1247
2,C1309,3319
3,C0192,785
1,C3207,9735
2,C1197,1231
3,C1449,8035
1,C3504,9462
2,C2173,2886
3,C1777,6245
1,C0121,3061
2,C3199,4982
3,C1514,2119
1,C1952,2342
2,C4900,942
3,C4361,4667
1,C2124,7811
2,C1549,3130
3,C2676,7631
1,C4533,4202
2,C0122,3257
3,C1524,5371
1,C3066,948
2,C4822,5588
3,C1953,3962
1,C4162,1129
2,C4507,98
3,C0290,9652
1,C3100,4127
2,C1606,1032
3,C1536,7537
1,C0044,4917
2,C4975,6122
3,C3567,6824
1,C3371,7654
2,C1036,6291
3,C4767,5447
1,C0923,6659
2,C0595,5525
3,C2259,8133
1,C2999,6555
2,C1119,9192
3,C3222,5965
1,C2477,469
2,C3775,6816
3,C2211,5345
1,C3404,1726
2,C2290,3295
3,C3858,9100
1,C4590,6969
2,C4075,6802
3,C4785,7282
1,C0864,9667
2,C1659,2229
3,C2453,672
1,C2183,5408
2,C0356,5193
3,C2512,8408
1,C4657,3374
2,C0863,7883
3,C2117,2272
1,C3939,5287
2,C1963,7485
3,C0053,3247
1,C0816,2631
2,C1853,6229
3,C2579,7658
1,C4733,6109
2,C0782,8345
3,C1923,7808
1,C3349,3527
2,C4724,623
3,C3402,2760
1,C1404,6346
2,C0521,2819
3,C3569,8706
1,C2540,1286
2,C1760,3867
3,C0116,6298
1,C2412,5499
2,C2538,1504
3,C0936,7437
1,C0436,2715
2,C3749,5351
3,C4742,5799
1,C1896,1768
2,C0991,818
3,C1316,4568
1,C1322,9604
2,C1362,2776
3,C3536,3398
1,C1029,2354
2,C1437,618
3,C0602,2828
1,C2368,7248
2,C3123,8399
3,C1169,4966
1,C2956,6663
2,C3676,7654
3,C3232,3181
1,C0771,4034
2,C2602,5555
3,C2256,8068
1,C4159,8176
2,C0783,8763
3,C3740,3691
1,C0406,133
2,C3651,6361
3,C1159,2467
1,C4538,7063
2,C4673,3286
3,C1180,2066
1,C2207,6407
2,C1928,3667
3,C2330,2944
1,C4701,8929
2,C1934,7403
3,C3519,1462
1,C4766,6357
2,C2938,7925
3,C1493,5048
1,C4074,4935
2,C0313,6068
3,C1187,9699
1,C0625,8344
2,C4117,323
3,C4969,2902
1,C4967,4881
2,C4342,3711
3,C3038,682
1,C2399,3075
2,C1964,3116
3,C3093,9247
1,C4710,8564
2,C3794,6983
3,C4218,2290
1,C0686,9489
2,C4939,6467
3,C2458,3111
1,C3909,1330
2,C2494,3276
3,C2656,6194
1,C1505,135
2,C3091,9976
3,C4972,9049
1,C4370,7808
2,C1346,7478
3,C4999,8865
1,C1889,3324
2,C2847,7651
3,C4289,6395
1,C4602,351
2,C1845,8565
3,C4624,4470
1,C3508,2430
2,C2473,1763
3,C0640,1770
1,C1752,8181
2,C2213,5567
3,C4943,6908
1,C3363,3565
2,C0493,9586
3,C0381,1309
1,C4179,1506
2,C2193,9473
3,C3273,6990
1,C2806,8624
2,C4064,697
3,C4370,5070
1,C2491,5159
2,C1800,7977
3,C3987,4916
1,C3667,1040
2,C1467,9128
3,C2518,6466
1,C4692,2987
2,C1978,9366
3,C1892,4702
1,C4015,1909
2,C1542,1762
3,C3567,6670
1,C2918,1872
2,C2441,5007
3,C2858,9344
1,C4762,5431
2,C4256,8748
3,C0559,8847
1,C3387,2880
2,C3282,2083
3,C1595,37
1,C0257,7307
2,C4099,2589
3,C0208,227
1,C3575,827
2,C2527,9906
3,C0195,5300
1,C0546,2802
2,C1321,6123
3,C0827,4505
1,C3759,6546
2,C2830,8248
3,C0133,8586
1,C2693,7372
2,C0237,982
3,C0782,6559
1,C0563,3667
2,C2460,9957
3,C4758,2876
1,C4412,2519
2,C1168,345
3,C4430,2375
1,C1920,557
2,C0085,9390
3,C1899,8004
1,C4768,5003
2,C2737,9764
3,C2298,3549
1,C2227,784
2,C4350,6029
3,C0161,7902
1,C2414,3262
2,C4845,3386
3,C2956,7302
1,C0528,158
2,C3389,7736
3,C1310,4214
1,C4608,6350
2,C4139,3035
3,C2845,3630
1,C0104,3918
2,C4126,9542
3,C4368,8500
1,C3236,9215
2,C0631,7115
3,C4989,4647
1,C4669,1857
2,C0888,8459
3,C4400,4606
1,C3323,9206
2,C2787,7146
3,C1818,5510
1,C1538,6767
2,C1391,5619
3,C2452,9393
1,C0086,1070
2,C3696,6727
3,C1241,6112
1,C0842,8857
2,C1424,2997
3,C3804,5503
1,C1681,339
2,C1682,9649
3,C1466,480
1,C0603,705
2,C3652,315
3,C1017,3464
1,C4653,9335
2,C4113,3587
3,C0680,6947
1,C3143,2673
2,C1718,9435
3,C1739,5442
1,C2463,1001
2,C1319,2957
3,C4724,6445
1,C1585,6485
2,C0582,8603
3,C1428,5016
1,C3428,3827
2,C3460,7237
3,C3323,666
1,C1206,6221
2,C4712,2168
3,C1286,3193
1,C4744,19
2,C3730,191
3,C0585,5711
1,C2666,5368
2,C2925,2168
3,C3143,6503
1,C1942,3737
2,C1196,7806
3,C1713,4312
1,C1624,390
2,C4567,2409
3,C2222,6411
1,C2022,9503
2,C1790,1136
3,C0506,4326
1,C2717,8697
2,C2758,1636
3,C4895,5114
1,C4177,9063
2,C3750,6948
3,C2145,1561
1,C2399,1548
2,C4505,2668
3,C2233,8858
1,C4413,9075
2,C0151,1713
3,C0488,1844
1,C3863,4728
2,C4520,6342
3,C0870,9324
1,C2077,2890
2,C3018,3760
3,C0479,5863
1,C3397,2376
2,C0394,2227
3,C3888,4945
1,C2114,7638
2,C4977,562
3,C0406,4136
1,C4053,4008
2,C0086,2693
3,C2706,3010
1,C3095,1105
2,C2553,5663
3,C0329,7020
1,C3814,3509
2,C2013,1290
3,C4456,2965
1,C4856,2069
2,C1284,7123
3,C0550,5947
1,C3482,3268
2,C2648,3894
3,C0818,5000
1,C3032,654
2,C1684,6579
3,C4627,4203
1,C1951,1767
2,C3063,3242
3,C2402,5962
1,C3294,6898
2,C1005,5464
3,C4172,3361
1,C1140,1724
2,C2334,2929
3,C2831,6399
1,C1557,239
2,C1260,154
3,C4026,200
1,C4145,441
2,C1756,1191
3,C0287,4135
1,C1312,4648
2,C1252,8324
3,C3659,9480
1,C4937,1595
2,C4639,3691
3,C2008,3325
1,C3857,8976
2,C2970,4891
3,C3327,5890
1,C4490,5328
2,C3912,2756
3,C2119,8337
1,C2752,9740
2,C3531,7342
3,C2656,2915
1,C3619,7125
2,C2698,2695
3,C2122,7508
1,C0500,6080
2,C4729,7012
3,C0709,6723
1,C1209,758
2,C4445,1362
3,C0704,7216
1,C3467,7662
2,C3512,7875
3,C2394,4145
1,C3978,9721
2,C4998,484
3,C1708,438
1,C1093,9641
2,C1976,1880
3,C0923,4048
1,C3808,6155
2,C3629,3149
3,C2078,1951
1,C3928,6491
2,C4558,4563
3,C3864,4562
1,C2632,6981
2,C3900,2689
3,C3330,9667
1,C0434,7351
2,C3320,1186
3,C1741,7781
1,C2227,602
2,C0303,3874
3,C4873,8728
1,C1411,754
2,C0716,9099
3,C2927,6039
1,C2496,7760
2,C2612,832
3,C3699,1043
1,C4827,9055
2,C1800,1825
3,C3871,6308
1,C4762,742
2,C3687,1873
3,C3087,390
1,C2505,1688
2,C1173,1675
3,C4063,5489
1,C4515,601
2,C0258,7177
3,C4528,1550
1,C4278,3386
2,C1254,8878
3,C1381,115
1,C3474,5372
2,C1102,8236
3,C1448,1766
1,C0775,7941
2,C3328,1176
3,C1317,4504
1,C0593,3201
2,C3511,6639
3,C4578,1496
1,C1314,2327
2,C0964,60
3,C4274,5681
1,C2099,9991
2,C4151,1514
3,C3224,7995
1,C3444,6012
2,C3562,8832
3,C0877,4904
1,C3955,2667
2,C1186,5142
3,C2230,969
1,C2291,6355
2,C1877,7557
3,C0816,1722
1,C0602,4607
2,C2061,4101
3,C2702,4603
1,C4361,7722
2,C2636,1510
3,C3135,6987
1,C4287,326
2,C2311,1777
3,C0324,902
1,C4849,9823
2,C2379,8877
3,C4451,5248
1,C3653,9928
2,C4458,1754
3,C0739,4934
1,C2301,1138
2,C0465,6922
3,C1881,6715
1,C0434,7889
2,C3190,3659
3,C3767,4474
1,C4452,4449
2,C3892,9460
3,C0842,8873
1,C3458,2252
2,C1823,2860
3,C3651,4250
1,C0378,9953
2,C0764,1939
3,C0503,5300
1,C1857,3024
2,C2033,276
3,C2633,561
1,C4298,5348
2,C1067,6380
3,C3165,4994
1,C4722,2964
2,C0446,2605
3,C0945,5524
1,C4105,3796
2,C2371,5992
3,C2088,8084
1,C1263,1224
2,C4754,8016
3,C1125,9928
1,C1131,8844
2,C1731,272
3,C4292,4128
1,C3097,8597
2,C2221,9421
3,C2019,3248
1,C4943,4162
2,C0344,4099
3,C0208,4191
1,C0299,951
2,C0624,5009
3,C0616,3381
1,C1626,9556
2,C2244,5044
3,C1604,5595
1,C4618,1313
2,C1559,5989
3,C4929,536
1,C3755,2663
2,C1021,7062
3,C3474,5231
1,C1004,7390
2,C4389,865
3,C2527,9798
1,C3072,6874
2,C2213,3552
3,C2471,1272
1,C0673,1861
2,C0831,8402
3,C3319,4621
1,C2951,4874
2,C0499,2296
3,C2729,2749
1,C3775,1625
2,C3871,1423
3,C4358,5429
1,C3971,7046
2,C3599,9459
3,C0842,7714
1,C4529,9643
2,C1593,9255
3,C3483,7424
1,C0004,7148
2,C3110,1409
3,C0999,7439
1,C4673,6674
2,C0501,8975
3,C3940,1806
1,C2197,447
2,C3165,1531
3,C0092,5905
1,C1756,1000
2,C1325,240
3,C4223,7365
1,C2271,2655
2,C4657,743
3,C2181,7268
1,C0526,1350
2,C4451,6923
3,C3873,4470
1,C1156,8053
2,C4338,231
3,C4345,9036
1,C4744,9836
2,C1259,7514
3,C2486,3551
1,C0276,4886
2,C3814,2690
3,C2568,2409
1,C3493,5749
2,C2653,7017
3,C4844,6749
1,C2146,7820
2,C4675,5679
3,C0098,6137
1,C2029,1196
2,C0517,2550
3,C3682,6002
1,C1094,2401
2,C0827,6917
3,C2961,2961
1,C4700,7761
2,C2790,8960
3,C1157,5100
1,C4774,7395
2,C0808,3296
3,C4530,9033
1,C3498,7410
2,C3625,417
3,C3609,730
1,C4454,5369
2,C1833,7000
3,C2981,8940
1,C4551,5141
2,C1223,2916
3,C1432,8556
1,C1617,1702
2,C3421,488
3,C3121,4831
1,C2741,102
2,C3591,361
3,C3553,5813
1,C2248,1725
2,C2092,7883
3,C2594,9280
1,C4765,1682
2,C1042,7503
3,C1265,7823
1,C2077,6376
2,C2830,384
3,C1405,5505
1,C1785,5370
2,C4839,8420
3,C4673,4046
1,C4738,2690
2,C1297,7553
3,C0212,3998
1,C4427,790
2,C0754,6620
3,C0377,3889
1,C0015,6690
2,C0512,1047
3,C4553,7402
1,C3391,4361
2,C0525,9605
3,C1101,8198
1,C2354,984
2,C2222,6291
3,C2549,2627
1,C0663,7592
2,C4659,5150
3,C2271,636
1,C3869,5032
2,C1914,8252
3,C1437,173
1,C4411,8319
2,C1053,4542
3,C2555,7963
1,C1599,729
2,C1717,9650
3,C0884,2749
1,C2013,1726
2,C3772,3894
3,C3120,6866
1,C2740,2356
2,C2101,371
3,C3674,8523
1,C2544,8873
2,C1081,811
3,C1277,8364
1,C0401,8728
2,C0560,3075
3,C4831,1932
1,C4024,9976
2,C3200,2124
3,C4718,4340
1,C3077,6247
2,C0838,9379
3,C1774,1906
1,C0895,9571
2,C4145,3630
3,C3814,5300
1,C3220,4159
2,C0169,8013
3,C4299,5828
1,C1010,4052
2,C1535,5337
3,C0542,4965
1,C0661,465
2,C1530,4655
3,C2908,285
1,C1118,959
2,C1608,8117
3,C4446,7251
1,C4775,2176
2,C1824,389
3,C4981,7830
1,C4703,4707
2,C0227,2083
3,C3400,2687
1,C1501,7658
2,C2755,8931
3,C4731,9730
1,C1751,6708
2,C1281,187
3,C1207,2316
1,C4604,3381
2,C1093,4884
3,C4337,682
1,C3488,5446
2,C4098,8907
3,C3770,1466
1,C3353,5534
2,C3901,9407
3,C1526,6069
1,C3991,8044
2,C1222,6729
3,C1974,3036
1,C1245,4155
2,C1234,9570
3,C4674,8057
1,C3156,4286
2,C1085,3103
3,C3090,4783
1,C1250,3919
2,C4565,957
3,C0198,1435
1,C0210,1453
2,C2315,3558
3,C3883,394
1,C1794,1142
2,C3153,4642
3,C0310,1165
1,C4423,1449
2,C4825,9898
3,C4299,4981
1,C4413,6422
2,C3617,5679
3,C2956,1520
1,C4088,8629
2,C1693,5289
3,C4542,8506
1,C1124,6286
2,C2173,5021
3,C1651,7395
1,C1297,6642
2,C0412,4654
3,C4682,7685
1,C3543,79
2,C3883,2107
3,C2592,3683
1,C4388,8097
2,C2700,2700
3,C4086,1990
1,C1238,4180
2,C2403,1143
3,C0493,4054
1,C3630,1376
2,C3603,4018
3,C0997,7165
1,C1839,2901
2,C1950,3554
3,C2939,3050
1,C0791,1486
2,C2877,8130
3,C4598,2707
1,C3594,9914
2,C3369,7944
3,C4589,8497
1,C2828,2701
2,C0015,2097
3,C1495,5845
1,C4305,7217
2,C3885,471
3,C4240,6071
1,C4081,4122
2,C3876,7294
3,C0274,9150
1,C2467,1491
2,C1895,7254
3,C4921,2737
1,C2820,2577
2,C1557,1612
3,C2586,583
1,C0071,6660
2,C4256,5458
3,C0252,4733
1,C2236,7926
2,C4163,972
3,C2375,9658
1,C2940,6384
2,C3153,506
3,C3422,9639
1,C4090,9606
2,C1974,4570
3,C1180,103
1,C2446,7245
2,C3026,3556
3,C1725,6227
1,C0865,3860
2,C2083,1757
3,C1014,4107
1,C0327,902
2,C2861,7070
3,C0721,8306
1,C0535,9140
2,C4322,3113
3,C2504,7584
1,C0341,713
2,C0923,9105
3,C3432,2506
1,C2738,7566
2,C3640,2320
3,C2545,9108
1,C1215,415
2,C0802,1514
3,C3305,404
1,C3566,2448
2,C2263,28
3,C3374,6922
1,C3568,6139
2,C1031,3668
3,C2664,4871
1,C4612,2239
2,C0126,8523
3,C4912,5982
1,C4477,3081
2,C0475,2649
3,C4214,4768
1,C3491,7887
2,C2694,1330
3,C3917,667
1,C2708,945
2,C0657,6676
3,C0250,7069
1,C3648,3302
2,C1262,5900
3,C3555,7052
1,C2158,8013
2,C0211,1825
3,C1451,2454
1,C1057,6878
2,C1371,8487
3,C0691,5423
1,C4916,9892
2,C3712,8047
3,C1977,7503
1,C2776,3368
2,C2551,3287
3,C0864,7356
1,C4789,2341
2,C3418,1553
3,C3578,6112
1,C1846,3301
2,C0264,2393
3,C2015,3245
1,C0289,2010
2,C0004,9406
3,C0093,1396
1,C4461,4549
2,C0733,5194
3,C4928,503
1,C1871,1919
2,C3308,4982
3,C2027,2747
1,C1880,8064
2,C3480,6136
3,C1328,9902
1,C0411,6935
2,C1722,1409
3,C0424,4143
1,C3781,4823
2,C2838,61
3,C4223,4555
1,C0336,9571
2,C3781,6827
3,C2300,9838
1,C1612,6257
2,C3585,3080
3,C0515,8730
1,C3235,6107
2,C0285,390
3,C4661,113
1,C1808,3543
2,C4397,6658
3,C3478,2278
1,C0373,2609
2,C3485,2401
3,C1894,7325
1,C4876,7840
2,C2823,5228
3,C3201,8892
1,C1927,8211
2,C1904,8002
3,C1008,1707
1,C1954,7659
2,C2922,8408
3,C1686,6039
1,C2313,2191
2,C2064,9962
3,C1420,5286
1,C0258,9133
2,C3932,9712
3,C3751,7081
1,C2515,9172
2,C3890,8427
3,C2731,5611
1,C4436,653
2,C2177,6019
3,C2389,3473
1,C4066,5473
2,C4285,4635
3,C2739,1774
1,C0821,9901
2,C3661,3872
3,C2266,6605
1,C0877,1513
2,C2681,5432
3,C1356,2464
1,C3919,2956
2,C0976,127
3,C2202,5842
1,C2367,2160
2,C4096,7621
3,C2895,1318
1,C0044,6535
2,C2131,1965
3,C4514,831
1,C1511,5655
2,C1193,6777
3,C2424,6945
1,C1932,8195
2,C0649,8083
3,C3130,8648
1,C2943,744
2,C2999,6748
3,C2665,1773
1,C0196,1716
2,C1284,6451
3,C0628,2336
1,C2528,3967
2,C3153,2017
3,C3450,6576
1,C4305,331
2,C4769,380
3,C0574,7299
1,C0632,9029
2,C3233,8087
3,C2071,5524
1,C1038,8930
2,C2346,417
3,C3560,4797
1,C2349,9675
2,C0076,3896
3,C3344,5366
1,C1094,4681
2,C4566,639
3,C3000,5886
1,C3034,9123
2,C1430,7582
3,C0019,1915
1,C4766,8836
2,C4205,8676
3,C4200,2682
1,C3928,4355
2,C3385,646
3,C3812,4602
1,C1582,9253
2,C4467,5117
3,C1523,486
1,C4328,6480
2,C4578,81
3,C2031,9119
1,C4336,2281
2,C0997,1993
3,C4635,2850
1,C3384,812
2,C1824,2935
3,C2027,8463
1,C0597,1009
2,C2514,4474
3,C2613,2039
1,C2852,9377
2,C2019,5771
3,C0201,5528
1,C4493,3443
2,C3246,6853
3,C1051,1267
1,C0805,5192
2,C4120,3120
3,C1196,9526
1,C1459,402
2,C1732,4501
3,C4832,8927
1,C4331,8469
2,C4916,8432
3,C4520,3427
1,C0705,7823
2,C3197,6289
3,C1421,4220
1,C0713,4893
2,C4776,1622
3,C2815,593
1,C0683,1704
2,C0932,605
3,C0945,573
1,C4659,9797
2,C4507,6028
3,C2299,1423
1,C1923,3289
2,C0499,1716
3,C0586,2433
1,C1749,759
2,C2588,8922
3,C1535,9002
1,C1592,1884
2,C1603,6757
3,C4535,2255
1,C3237,774
2,C2166,2386
3,C1630,9452
1,C2669,8257
2,C3041,531
3,C2412,2129
1,C2142,5989
2,C0255,2441
3,C3434,1890
1,C2710,7943
2,C2811,8587
3,C1903,56
1,C1233,8498
2,C4113,3755
3,C1154,7688
1,C0300,3265
2,C1979,5829
3,C3045,1612
1,C2285,1910
2,C4898,6135
3,C3295,8863
1,C2625,6578
2,C1137,6913
3,C1434,9892
1,C2270,4412
2,C3233,2539
3,C1813,980
1,C4036,889
2,C4474,9074
3,C3612,9374
1,C4683,6640
2,C4887,5748
3,C2451,2997
1,C3467,4327
2,C4648,3066
3,C0560,6697
1,C2260,824
2,C4790,8133
3,C1120,4173
1,C1145,6987
2,C4960,3337
3,C2117,2627
1,C1616,4376
2,C2163,4917
3,C3197,683
1,C4862,3743
2,C3516,4821
3,C4428,3108
1,C3972,661
2,C1939,795
3,C3494,8804
1,C3942,1948
2,C4000,1391
3,C3310,5192
1,C2848,329
2,C1338,8277
3,C4962,5210
1,C2695,5383
2,C4448,5695
3,C2273,3772
1,C0377,2503
2,C0369,6455
3,C4317,3148
1,C1236,1163
2,C3465,2510
3,C4285,1327
1,C3217,6981
2,C4660,5006
3,C2012,3190
1,C0015,3081
2,C4355,24
3,C4623,8839
1,C3628,4181
2,C2519,4542
3,C4404,2229
1,C4612,4759
2,C2228,2730
3,C4649,8202
1,C3498,101
2,C0107,5467
3,C3584,3856
1,C2869,4478
2,C4947,7900
3,C0871,787
1,C2098,2594
2,C4529,94
3,C0683,4785
1,C3109,7573
2,C3278,5058
3,C4088,9817
1,C0037,8825
2,C3214,9736
3,C2699,9357
1,C4461,1775
2,C1546,3365
3,C1569,6015
1,C2780,392
2,C1828,8653
3,C1624,2775
1,C4504,2718
2,C1584,6989
3,C0102,4030
1,C2906,6651
2,C4702,970
3,C4963,5407
1,C3170,2002
2,C3237,2121
3,C2944,6776
1,C0085,7570
2,C3586,7359
3,C1938,4053
1,C2012,1837
2,C3975,622
3,C1735,7167
1,C0468,320
2,C2951,7743
3,C2549,7040
1,C2550,2807
2,C2087,7164
3,C4387,4126
1,C2435,2497
2,C3052,5603
3,C0578,2978
1,C2101,5501
2,C0801,9334
3,C2325,3631
1,C1607,8220
2,C4452,7399
3,C0273,1939
1,C3466,1519
2,C2475,5161
3,C0696,4021
1,C2140,5908
2,C3770,3902
3,C3794,9504
1,C1453,4683
2,C1754,7130
3,C1273,5460
1,C0066,40
2,C0207,653
3,C2071,7637
